id,descripcion_conc
535,partida paintball personas elige tres opciones partida paintball persona bolas equipación vez partida paintball personas bolas persona equipación vez partida paintball personas bolas persona equipación vez detalles servicio normalmente juegan dos equipos personas cada puede variar función grupos consultar centro válido adultos niños partir años incluye seguro responsabilidad civil llegar madrid alcobendas san sebastián reyes seguir siguientes indicaciones tomar dirección burgos salida seguir m dirección algete cobeña cruce m seguir dirección algete entrar algete tomar m dirección fuente saz jarama seguir m llegar valdetorres jarama seguir calle arena girar izquierda calle madrid gira derecha calle soto seguir calle soto girar derecha metros salida pueblo continuar metros camino llegar paintball jarama
546,partida paintball personas bol partida paintball personas bol
547,circuito humor amarillo niños adult circuito humor amarillo niños adult
539,paseo caballo opción tosta bebida paseos plena sierra guadarrama alrededores fresnedas arrollos prados paraje km madrid actividad niveles principiantes paseo realiza experto guía cabeza jinetes experimentados extensas praderas variadas rutas gustos hora duración degustación dos personas degustación compartir gran tosta pan gallego bebida persona refresco cerveza copa vino cuatro personas degustación compartir dos grandes tostas pan gallego bebida persona refresco cerveza copa vino hípica aportará siempre cascos seguridad homologados centro dispone seguro responsabilidad civil
515,paseo caballo hora personas refre paseo caballo hora personas refre
530,paseo caballo personas opción degust paseo caballo personas opción degust
496,bautismo escalada dos personas elige opciones bautismo escalada persona vez bautismo escalada dos personas vez consiste actividad sesión iniciación gracias usuario entenderá consiste escalada indoor todas posibilidades deporte actividad entretenimiento bautismo escalada explicarán usuario conceptos básicos material seguridad vocabulario técnico además probará diferentes travesías escalada bajo supervisión profesores bautismo escalada divide tres módulos teoría técnica gestual conceptos seguridad material calentamiento travesías escalada plafón duración bautismo horas
540,bautismo escalada personas equipaci bautismo escalada personas incluye equipación seguridad acceso ilimitado instalaciones m escalables desarrollar escalada deportiva metros altura autoaseguradores poder escalar forma autónoma zona boulder gran desplome paredes verticales ligeramente desplomadas campus board regletódromos entrenamiento integral gimnasio completo poder compensar tonificar fortalecer zona iniciación infantil nuevos pequeños puedan disfrutar aprender manera personalizada centro cuenta seguro responsabilidad civil pertinente
542,forfait adulto dos horas día completo equ incluye forfait adulto años elegir dos horas día completo equipo botas casco esquís tabla incluye ropa guantes calcetines precio alquiler ropa taquillas centro cuenta seguro responsabilidad civil pertinente
481,alquiler equipo esquí snow personas detalles servicio alquiler equipo snowboard esquí días además ir groupon puede beneficiar alquiler anorak alquiler pantalones alquiler equipo niños extra equipo incluye equipo esquí incluye botas bastones esquíes equipo snowboard incluye botas tabla centro cuenta seguro responsabilidad civil pertinente
534,bautismo buceo personas neodive bautismo buceo personas neodive
538,acceso pista hielo alquiler p incluye acceso pista hielo valdemoro personas alquiler patines detalles servicio uso obligatorio guantes propios patinadores venta instalación uso obligatorio casco menores años propio alquiler instalación entrada incluye alquiler patines potenciales beneficios patinaje hielo movimientos laterales patinaje pueden ayudar fortalecer músculos parte interior muslos glúteos articulaciones rodillas pueden fortalecerse patinaje hielo si realiza correctamente sesión patinaje beneficia corazón larga previene enfermedades cardiovasculares pulmones oxigenación exige ejercicio ayuda fortalecer piernas tornearlas mejora concentración puede ayudar bajar peso recomendaciones mantener fácilmente equilibrio sugiere patinar brazos arriba altura hombros patinar separando pies hacia lados puede ayudar evitar meter picos cuchilla podría hacer caer usuario mantener flexionadas rodillas puede ayudar tener peso cuerpo estable asistir patinar ropa adecuada opción patinar doble calcetín gruesos patines vayan lastimar si así desea pueden usar rodilleras coderas información adicional edad mínima participación actividad años menores deben acompañados adulto responsable incluye seguro responsabilidad civil
509,horas clases golf semana fin semana clases mayores años grupos personas clase semanal duración clases minutos destinado jóvenes adultos niveles quieran perfeccionar juego clases orientadas principalmente colocación cuerpo fin crear ángulos planos correctos perfeccionamiento swing campo prácticas cuenta greens banderas diferentes distancias entrenamiento real posible iluminación artificial parta prácticas nocturnas clases incluyen palos necesarios fechas horario cursos diario comienzo abril fin junio cursos fin semana comienzo abril fin junio horarios consultar club actividad incluye seguro responsabilidad civil
504,vuelo biplaza m desnivel parapente par incluye vuelo biplaza m desnivel parapente personas duración actividad horas aproximadamente preparación previa requiere entrenamiento previo condición física especial vuelo realizará siempre acompañado piloto titulado lugar vuelo zona vuelo sonseca hora minutos madrid incluye seguro responsabilidad civil
548,tour panorámico tuk tuk buggy sesión fotográfi conoce mayores atractivos madrid mano profesionales manera rápida comodidad evitando contaminación gracias vehículos panorámicos eléctricos madrid siempre cielo itinerario habitual minutos plaza mayor mercado san miguel calle cuchilleros puerta cerrada iglesia catedral castrense calle mayor atentado alfonso xiii plaza iglesia san nicolás plaza ramales mirador cornisa excelente lugar fotografías palacio real catedral almudena restos muralla islámica nuevo calle mayor plaza villa nuevo mercado san miguel itinerario habitual minutos plaza mayor mercado san miguel calle cuchilleros puerta cerrada iglesia catedral castrense calle mayor atentado alfonso xiii plaza iglesia san nicolás plaza ramales mirador cornisa excelente lugar fotografías palacio real catedral almudena restos muralla islámica templo debód paseo prado calle alcalá velázquez ortega gasset serrano goya colón hacia mayor calle atocha calle mayor terminar plaza villa mercado san miguel itinerario habitual minutos sesión fotografía minutos plaza mayor mercado san miguel calle cuchilleros puerta cerrada iglesia catedral castrense calle mayor atentado alfonso xiii plaza iglesia san nicolás plaza ramales mirador cornisa excelente lugar fotografías palacio real catedral almudena restos muralla islámica calle mayor plaza villa sesión fotográfica realiza aire libre templo debod parque retiro determinar según preferencias clientes entregarán total fotografías digitales editadas información adicional lugar salida mercado san miguel puede empezar plaza españa si conveniente participantes salidas realizan cada hora punto horario primavera verano concretar previamente cada grupo itinerario puede adaptarse lugares interés clientes podrán ir niños partir años edad avisando previamente empresa habilitar vehículo sillas homologadas niños servicio acondicionado minusválidos salvo puedan dejar silla ruedas
484,tour guiado ávila salamanca toledo segovia á tour guiado día ávila salamanca punto encuentro plaza toros ventas necesario acudir minutos antelación esquina c julio camba c alcalá duración tour horas incluye guía profesional bilingüe español inglés transporte punto encuentro entrada catedral salamanca excluye recogida hotel comida bebida descripción tour visite históricas ciudades españolas salamanca ávila visita guiada revela leyendas magníficos lugares salamanca puedes explorar impresionante plaza mayor enorme catedral nueva mientras ávila puedes pasear encantadoras avenidas ciudad amurallada empezaremos tour saliendo madrid camino salamanca vez allí oportunidad conocer legado patrimonial innumerables rincones detalles comenzaremos centro ciudad guía comenzará explicación recorrido incluye historia curiosidades universidad salamanca gran importancia historia españa visitaremos cielo salamanca podrás ver interior catedral acabaremos alrededores plaza mayor caracteriza impresionantes adornos barrocos detalles zona tan popular icónica área reunión cuenta restaurantes heladerías tiendas visitar balance perfecto cultura historia vida social aquí tiempo probar fantástica gastronomía saborear icónicas tapas después estómago lleno partiremos hacia ávila ciudad medieval excelencia castilla león recorrido comenzará vista murallas ávila pasaremos santuario san vicente catedral aprenderemos historia ciudad única mientras paseamos callejones antiguos admiramos impresionantes iglesias románicas catedral ávila basílica san vicente además harás parada mirador cuatro postes tomar bellas fotografías ciudad muralla tour día conocerás fondo cultura historia dos importantes ciudades españolas tour guiado día tour día totedo segovia opción ávila madrid punto encuentro plaza toros ventas am necesario acudir minutos antelación esquina c julio camba c alcalá duración tour horas incluye guía profesional bilingüe español inglés transporte punto encuentro entrada alcázar segovia excluye recogida hotel comida bebida descripción tour visita toledo segovia ávila guía profesional permitirá conocer admirar destinos llenos cultura elementos arquitectónicos imprescindibles convierten tours visitados españa reúnase guía salga madrid dirigirse hacia toledo ciudad sido fuertemente influenciada combinación cultura cristiana musulmana judía conocida segunda roma declarada patrimonio humanidad unesco recorrido visita panorámica catedral toledo mirador valle monasterio san juan reyes puente san martín podrás apreciar recorrido río tajo pierdas oportunidad recorrer estrechas pintorescas calles plazas jardines continúa segovia conocerás acueducto obras magníficas romanos dejaron esparcidas gran imperio catedral seguirás barrio canonjías llegar famoso alcázar símbolo arte historia españa visita castillo perfecto alto colina rocosa cerca montañas guadarrama si quieres hacer visita completa puedes optar visitar ávila ciudad cuenta muralla medieval mejor conservada europa exactamente siglo xi primera catedral estilo gótico construyó españa haz bonitas fotografías pueblo mirador cuatro postes visita preciosa plaza santa teresa pasea bonitas calles rincones llenas legado patrimonial déjate encantar hermosas vistas ofrecen tres ciudades recorrido aprenderás centro cuenta seguro responsabilidad civil pertinente
